instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,key_respAC_prac.rt,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,key_resp.rt,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.76575,492,right,0.81363,radio       ,2,10,-1,0,1,2409.78491,2409.78491,2412.284605,0,29,29,29,1,492,3,2,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.38586,493,left,1.01011,radio       ,2,10,1,1,1,2413.403445,2413.403445,2415.904885,0,30,30,30,1,493,2,1,radio       ,calculator    ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,10,9,4,2,4,2,8,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.00657,494,NaN,NaN,No_response,NaN,NaN,NaN,2,2,2417.02506,2417.02506,2419.525065,0,31,31,31,1,494,3,4,clownfish     ,parrot      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,4,5,2,1,2,1,3,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.62757,495,right,0.82677,dress         ,5,7,1,1,1,2420.645755,2420.645755,2423.144795,0,32,32,32,1,495,4,5,parrot      ,dress         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/07_dress.jpg,5,7,2,1,3,2,4,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.24742,496,right,1.834655,radio       ,2,10,-2,0,3,2424.282765,2424.282765,2426.78223,0,33,33,33,1,496,4,2,parrot      ,radio       ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/10_radio.jpg,5,10,2,1,4,2,4,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.38355,497,NaN,NaN,No_response,NaN,NaN,NaN,2,2,2427.402065,2427.402065,2429.901905,0,34,34,34,1,497,7,2,hat           ,radio       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/10_radio.jpg,8,10,3,2,4,2,6,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.004975,498,right,0.45129,giraffe     ,6,3,-1,0,0,2431.03894,2431.03894,2433.538955,0,35,35,35,1,498,7,6,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.641005,499,left,0.72877,parrot      ,4,5,-3,0,3,2434.675205,2434.675205,2437.175325,0,36,36,36,1,499,4,7,parrot      ,hat           ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/08_hat.jpg,5,8,2,1,3,2,4,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.777475,500,right,0.68039,radio       ,2,10,-1,0,0,2437.794475,2437.794475,2440.29592,0,37,37,37,1,500,3,2,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.39742,501,left,0.268155,clownfish     ,3,4,-1,0,1,2441.432075,2441.432075,2443.932585,0,38,38,38,1,501,3,4,clownfish     ,parrot      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,4,5,2,1,2,1,3,4,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.03464,502,left,0.799115,hat           ,7,8,-1,0,0,2445.052835,2445.052835,2447.552975,0,39,39,39,1,502,7,8,hat           ,redfox      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,8,1,3,2,1,1,6,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.65497,503,right,0.47834,dress         ,5,7,-1,0,1,2448.67342,2448.67342,2451.1728,0,40,40,40,1,503,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.27539,504,right,1.026965,hat           ,7,8,1,1,0,2452.3101,2452.3101,2454.810455,0,41,41,41,1,504,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.913055,505,right,0.49319,parrot      ,4,5,-2,0,3,2455.94626,2455.94626,2458.44666,0,42,42,42,1,505,6,4,giraffe     ,parrot      ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,3,5,1,1,2,1,2,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.04751,506,right,0.686585,redfox      ,8,1,6,1,3,2459.083525,2459.083525,2461.58307,0,43,43,43,1,506,2,8,radio       ,redfox      ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,10,1,4,2,1,1,8,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.184645,507,left,0.67862,clownfish     ,3,4,-5,0,3,2462.218075,2462.218075,2464.71955,0,44,44,44,1,507,3,8,clownfish     ,redfox      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,4,1,2,1,1,1,3,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.32048,508,right,0.922095,clownfish     ,3,4,1,1,1,2465.33977,2465.33977,2467.839465,0,45,45,45,1,508,2,3,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.94178,509,left,0.78878,clownfish     ,3,4,-3,0,3,2468.976775,2468.976775,2471.476285,0,46,46,46,1,509,3,6,clownfish     ,giraffe     ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,4,3,2,1,1,1,3,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.078185,510,right,0.950465,clownfish     ,3,4,-2,0,3,2472.095845,2472.095845,2474.59616,0,47,47,47,1,510,5,3,dress         ,clownfish     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.19781,511,right,1.282455,redfox      ,8,1,7,1,3,2475.233155,2475.233155,2477.7339,0,48,48,48,1,511,1,8,calculator    ,redfox      ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,9,1,4,2,1,1,7,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.336305,512,right,1.15794,parrot      ,4,5,-1,0,0,2478.3538,2478.3538,2480.852405,0,49,49,49,1,512,5,4,dress         ,parrot      ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,7,5,3,2,2,1,5,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.954815,513,right,1.295125,radio       ,2,10,1,1,0,2481.97208,2481.97208,2484.473885,0,50,50,50,1,513,1,2,calculator    ,radio       ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.57585,514,left,0.592165,radio       ,2,10,-1,0,0,2485.59246,2485.59246,2488.094485,0,51,51,51,1,514,2,3,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.196845,515,left,0.896295,hat           ,7,8,2,1,3,2489.21489,2489.21489,2491.713755,0,52,52,52,1,515,7,5,hat           ,dress         ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/07_dress.jpg,8,7,3,2,3,2,6,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.315115,516,right,1.63664,hat           ,7,8,1,1,1,2492.34907,2492.34907,2494.84964,0,53,53,53,1,516,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.95207,517,left,0.724385,calculator    ,1,9,-1,0,0,2495.985835,2495.985835,2498.48714,0,54,54,54,1,517,1,2,calculator    ,radio       ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.588955,518,left,0.84909,dress         ,5,7,-1,0,0,2499.623245,2499.623245,2502.124215,0,55,55,55,1,518,5,6,dress         ,giraffe     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2503.22603,519,right,0.46506,dress         ,5,7,-1,0,0,2503.24412,2503.24412,2505.74437,0,56,56,56,1,519,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.847115,520,left,1.05205,parrot      ,4,5,1,1,1,2506.86433,2506.86433,2509.36416,0,57,57,57,1,520,4,3,parrot      ,clownfish     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,5,4,2,1,2,1,4,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.466605,521,right,0.74982,dress         ,5,7,2,1,3,2510.484265,2510.484265,2512.9848,0,58,58,58,1,521,3,5,clownfish     ,dress         ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/07_dress.jpg,4,7,2,1,3,2,3,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.585865,522,right,1.2532,giraffe     ,6,3,-1,0,0,2513.60338,2513.60338,2516.10483,0,59,59,59,1,522,7,6,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.207115,523,left,0.45192,radio       ,2,10,-5,0,3,2517.242,2517.242,2519.741705,0,60,60,60,1,523,2,7,radio       ,hat           ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/08_hat.jpg,10,8,4,2,3,2,8,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.34308,524,left,0.644685,dress         ,5,7,-3,0,3,2520.376525,2520.376525,2522.87781,0,61,61,61,1,524,5,8,dress         ,redfox      ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,7,1,3,2,1,1,5,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.47896,525,left,0.49015,parrot      ,4,5,-4,0,3,2523.498685,2523.498685,2525.99793,0,62,62,62,1,525,4,8,parrot      ,redfox      ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,5,1,2,1,1,1,4,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.599495,526,right,0.56926,parrot      ,4,5,-3,0,3,2526.617355,2526.617355,2529.11839,0,63,63,63,1,526,7,4,hat           ,parrot      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,8,5,3,2,2,1,6,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.73539,527,right,0.57717,dress         ,5,7,-3,0,3,2529.77084,2529.77084,2532.27086,0,64,64,64,1,527,8,5,redfox      ,dress         ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/07_dress.jpg,1,7,1,1,3,2,1,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.872835,528,right,0.67386,dress         ,5,7,3,1,3,2532.889445,2532.889445,2535.39054,0,65,65,65,1,528,2,5,radio       ,dress         ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/07_dress.jpg,10,7,4,2,3,2,8,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.99247,529,left,1.233315,radio       ,2,10,1,1,1,2536.010725,2536.010725,2538.510155,0,66,66,66,1,529,2,1,radio       ,calculator    ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,10,9,4,2,4,2,8,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.611785,530,left,0.922875,giraffe     ,6,3,5,1,3,2539.630495,2539.630495,2542.13069,0,67,67,67,1,530,6,1,giraffe     ,calculator    ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,3,9,1,1,4,2,2,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.73257,531,right,0.610545,radio       ,2,10,-1,0,0,2542.74928,2542.74928,2545.25031,0,68,68,68,1,531,3,2,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.353045,532,left,1.269705,calculator    ,1,9,-4,0,3,2546.38724,2546.38724,2548.887505,0,69,69,69,1,532,1,5,calculator    ,dress         ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/A/07_dress.jpg,9,7,4,2,3,2,7,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.4884,533,right,0.607335,parrot      ,4,5,-4,0,3,2549.52376,2549.52376,2552.02333,0,70,70,70,1,533,8,4,redfox      ,parrot      ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,1,5,1,1,2,1,1,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.62512,534,right,0.6976,dress         ,5,7,1,1,0,2552.643085,2552.643085,2555.14353,0,71,71,71,1,534,4,5,parrot      ,dress         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/07_dress.jpg,5,7,2,1,3,2,4,5,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.246065,535,left,0.650005,giraffe     ,6,3,3,1,3,2556.281145,2556.281145,2558.780595,0,72,72,72,1,535,6,3,giraffe     ,clownfish     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.381625,536,right,0.669755,giraffe     ,6,3,-2,0,3,2559.416895,2559.416895,2561.917095,0,73,73,73,1,536,8,6,redfox      ,giraffe     ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,1,3,1,1,1,1,1,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.518985,537,right,0.75765,hat           ,7,8,6,1,3,2562.53569,2562.53569,2565.0369,0,74,74,74,1,537,1,7,calculator    ,hat           ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/A/08_hat.jpg,9,8,4,2,3,2,7,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.637825,538,right,0.74939,radio       ,2,10,-6,0,3,2565.67205,2565.67205,2568.17329,0,75,75,75,1,538,8,2,redfox      ,radio       ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/10_radio.jpg,1,10,1,1,4,2,1,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.775265,539,left,1.004595,parrot      ,4,5,1,1,1,2568.791825,2568.791825,2571.29302,0,76,76,76,1,539,4,3,parrot      ,clownfish     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,5,4,2,1,2,1,4,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.420775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.344775,540,right,1.08658,parrot      ,4,5,1,1,1,2578.35122,2578.35122,2580.85246,0,0,0,0,1,540,3,4,clownfish     ,parrot      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,4,5,2,1,2,1,3,4,0,52,,,,,,,,,,,,,,,,,,,,
